,,,Slide ID,ENSA,TPX2,CDC25B,SpindleAssembly,MT,CDK1CCNBComplex,Cytokinesis,AJUBA,AURKAPresent,CentrosomeMat,BORA,hCPEB,GWL_MASTL,STMN,PLK1,MTCanAct,STMNCanAct,GSK3B,PP2A,PP1,NEDD9,AURKAActive,WEE1
C1,no,Insulin,2.348993288590604,0.2136958572617676,0.2895801567114821,0.310413449370626,0.1619574243000607,0.7062656613714101,0.586764844278467,0.20488668483023845,0.2511222157562002,0.7500585902058117,0.27521374381473207,0.80461095025483,0.13073668878529035,0.2684744394732268,0.8554421974460198,0.4107836259992572,0.15017825141407778,0.3267453803160468,0.18641750829285034,0.22418149036733662,0.3574918905009765,0.1879562502873806,0.12256825341552165,0.6731290315553551
C1,no,Insulin,2.684563758389262,0.21191230369381403,0.2753982656841123,0.30873035499122814,0.15694583698801443,0.7088052835953119,0.5837754881780226,0.20394882162441555,0.246964011349576,0.7503017104858704,0.2624198338927683,0.8128858132928847,0.12806990398731852,0.2671062436327501,0.857298335236571,0.4084805547977158,0.14528900272716988,0.3266074918284191,0.17942886428965532,0.22510028350199235,0.3600201462252957,0.1844908382493322,0.11969372112381563,0.682796217564069
C1,no,Insulin,3.0201342281879198,0.21092154218464818,0.26532174855948915,0.30741263775741356,0.15336587036372398,0.709974952105525,0.5819511522595039,0.2029328428888105,0.24450434655538097,0.7501680596494519,0.2542068401799556,0.8188067015431358,0.12619515179675453,0.26631905193363953,0.8590083670918871,0.4064043759490045,0.14167599695385671,0.3265369613882883,0.17486632575570624,0.22592574123574716,0.361924962378719,0.18205205755236745,0.11753081619756563,0.6891762385079433
C1,no,Insulin,3.3557046979865772,0.21036491920709946,0.2581348349990521,0.3063953240823939,0.15089969865361216,0.7104666722773677,0.5808327635480603,0.20203701315081996,0.24304635343986253,0.7499328345642959,0.2489515938008977,0.8230753605203991,0.12483491360396232,0.2658444134873763,0.8605052702409852,0.40466748542697883,0.13899645127794358,0.32650088281788636,0.1718713993502015,0.22658739494363528,0.36336549619634073,0.1803043925107725,0.1159214901311876,0.6934339908349694
C1,no,Insulin,3.691275167785235,0.21004668207800214,0.252992795197292,0.3056169339599299,0.1492428300192014,0.7106310805982301,0.5801349612464985,0.20132676520267,0.24218102029546557,0.749701771413098,0.24559708381324405,0.8261684792922227,0.12383554555838465,0.26554785931466507,0.8617693231702199,0.4032753785020496,0.1370036901176967,0.326482426758062,0.16989819257870645,0.2270928331577903,0.3644495961604966,0.17903822867628888,0.11473470158118018,0.6963054769035756
C1,no,Insulin,4.026845637583893,0.20986071962889677,0.24930435169476733,0.3050248199515483,0.14814915216331262,0.7106447945026351,0.5796872531205535,0.2007995229458141,0.2416670485487264,0.7495080620742968,0.2434593061971721,0.8284161879405765,0.1230994712370918,0.265357061645018,0.8628085237534171,0.40218953728053997,0.1355185544256422,0.3264729853395615,0.1685949009683727,0.22747001307118628,0.3652582637814224,0.17811571923546693,0.11386541312741394,0.6982610296992552
C1,no,Insulin,4.3624161073825505,0.20974930570422445,0.24665303867338614,0.30457629444047213,0.1474361374445644,0.7105956416145721,0.5793901485149177,0.2004251432827598,0.24136163513932776,0.7493563844846067,0.24209807179379816,0.8300513741557617,0.12255837165987334,0.2652310744384596,0.8636453568648337,0.40135793667364206,0.1344099580597945,0.3264681555378567,0.16773264660452586,0.22774785520710628,0.36585554296126677,0.17744213341819806,0.11323181253745589,0.6996047050700495
C1,no,Insulin,4.697986577181208,0.20968072169058402,0.24474396404070575,0.30423772908178764,0.14697526042314374,0.7105262090666197,0.5791861397105552,0.2001675144350699,0.24118010068171283,0.749241685647656,0.2412313790939168,0.8312408263306746,0.12216195463078702,0.2651458976618586,0.8643082633167752,0.4007291121470921,0.13358142736432307,0.3264656846427952,0.1671615421381858,0.2279508178953209,0.36629260248134965,0.17695024554053107,0.11277158872788,0.7005353668573807
C1,no,Insulin,5.033557046979866,0.20963730454719684,0.24336740747083963,0.30398300739585876,0.14667903348421102,0.7104561346664736,0.5790418152984284,0.19999418480836081,0.24107218173586942,0.7491566390857943,0.24067922434678113,0.8321052745938972,0.12187254877913255,0.2650871023378906,0.8648264905452498,0.40025789261886957,0.13296164019835352,0.32646442061950987,0.16678299573100527,0.22809817519009662,0.3666098768815632,0.1765913876946674,0.11243806974837338,0.7011845567842947
C1,no,Insulin,5.369127516778524,0.2096090513928958,0.2423736778572266,0.30379198848491923,0.14648928170398715,0.7103935797486678,0.5789373506820146,0.19987946012290367,0.24100801964337296,0.7490943412673292,0.2403270125386914,0.8327326869217615,0.12166189871344148,0.2650458037854666,0.8652272598526662,0.3999070467251959,0.1324976836895539,0.3264637739799288,0.16653195855869005,0.22820463993338697,0.36683872889886804,0.17632994920225764,0.11219672447126439,0.7016402440411591
C1,no,Insulin,5.704697986577181,0.20959018787329142,0.24165561078495656,0.3036491990180382,0.14636793016868058,0.7103411055933966,0.5788605498938084,0.19980440838928026,0.2409698686613468,0.7490490751205046,0.24010191347320362,0.8331873663419851,0.1215089287449265,0.2650163943145486,0.8655344397614548,0.3996470237016394,0.13215019562042485,0.32646344313155806,0.1663654227807993,0.22828125688135598,0.36700301010254754,0.17613976446427274,0.11202222378432429,0.7019618652217064
C1,no,Insulin,6.0402684563758395,0.20957730722439946,0.24113631682829084,0.30354279268884804,0.14629034558278858,0.7102986736190202,0.5788035639066001,0.19975571165610084,0.24094718687300962,0.7490163725258232,0.23995770773578157,0.8335163505109118,0.12139803227660935,0.26499524109774625,0.8657681443345031,0.39945493852829655,0.1318898380879228,0.32646327397979774,0.16625492498240743,0.22833622167901432,0.3671205441031869,0.17600160199240503,0.11189610372964562,0.7021899453158441
C1,no,Insulin,6.375838926174497,0.20956834444664024,0.2407605024443471,0.30346372832882657,0.1462406975555072,0.7102651738547514,0.5787610816628965,0.19972429043872816,0.24093370001358427,0.7489928451910971,0.23986504176570106,0.8337540319218008,0.1213177276219623,0.26497992050589614,0.8659448431057376,0.39931336427227204,0.1316947054421423,0.32646318744197267,0.16618159620997222,0.22837556150510066,0.36720445357711073,0.1759013453714937,0.11180495711088263,0.7023523701696748
C1,no,Insulin,6.7114093959731544,0.20956201474979924,0.24048835358081289,0.3034051353512135,0.14620887061279644,0.7102391605046036,0.5787293657866647,0.19970408291523944,0.24092568020539407,0.7489759710676342,0.2398052839149418,0.8339255121608601,0.1212596132873511,0.2649687747850851,0.8660777408275383,0.3992091801758411,0.13154842510551057,0.3264631431264777,0.16613292888899212,0.22840367164200323,0.3672642920316005,0.17582865860091768,0.11173907632085546,0.7024684626360957
C1,no,Insulin,7.046979865771813,0.20955749527161252,0.24029116335940898,0.3033618152131065,0.14618841294095744,0.7102192005300936,0.5787056983821313,0.19969110837017842,0.24092091165358323,0.7489638937215697,0.2397665921489383,0.8340490761371427,0.12121757196032677,0.26496064641454514,0.8661772504216642,0.39913258911058636,0.1314387484764061,0.32646312046623055,0.16610062721140897,0.22842373934338278,0.3673069511253939,0.17577599428511262,0.11169144312455494,0.7025517044931696
C1,no,Insulin,7.38255033557047,0.20955424246486823,0.2401482105965413,0.30332985236829096,0.14617522000923036,0.7102040237651343,0.578688064117815,0.19968277990919722,0.24091807617711114,0.7489552618903025,0.23974142700539047,0.834138016000919,0.12118715988874938,0.2649547111140189,0.8662514777813659,0.3990763182897763,0.13135650585722147,0.3264631088745941,0.16607918675729094,0.2284380601484548,0.36733737273707207,0.1757378525111198,0.11165698964631524,0.7026115599889147
C1,no,Insulin,7.718120805369128,0.20955188875289585,0.24004452576227883,0.3033063097990633,0.14616667883843062,0.71019256501599,0.5786749515081429,0.19967742831155322,0.2409163901083025,0.7489490971414239,0.2397249786911461,0.8342019735250163,0.12116515685688085,0.2649503751466613,0.8663066671692552,0.39903499028934986,0.13129482908812404,0.3264631029438318,0.16606495498050947,0.22844828102186895,0.3673590840094693,0.17571023433950464,0.11163205756302698,0.7026547067635477
C1,no,Insulin,8.053691275167786,0.20955017959464467,0.2399692865634707,0.30328899427920686,0.14616112472837478,0.7101839617757099,0.5786652221421626,0.1996739830091617,0.2409153874962802,0.7489446952945104,0.23971417061347608,0.8342479291059387,0.12114923343179206,0.2649472077290796,0.8663475877343195,0.3990046407180027,0.13124857201764026,0.3264630999095625,0.1660555079258723,0.22845557949571293,0.3673745957843421,0.17569023714318066,0.11161400642033915,0.7026858779673528
C1,no,Insulin,8.389261744966444,0.2095489358133787,0.23991466307854034,0.30327627342741786,0.14615749525604083,0.7101775316530722,0.5786580180019739,0.19967175873330448,0.240914791284351,0.7489415514186983,0.23970702845348119,0.8342809278875899,0.12113770526355264,0.26494489456934384,0.8663778567896988,0.3989823521832783,0.13121387728725356,0.32646309835766313,0.16604923666813218,0.2284607955441032,0.36738569283030803,0.17567575644906028,0.11160093000668879,0.7027084422957148
C1,no,Insulin,8.724832214765101,0.20954802958952096,0.23987499126096282,0.30326693729598136,0.14615511151087873,0.7101727438068757,0.5786526940448194,0.19967031819109854,0.2409144369075638,0.7489393049302776,0.23970228192087467,0.8343046078849456,0.12112935614799666,0.26494320601238663,0.8664002001953716,0.39896598215256723,0.13118785474732653,0.32646309756496183,0.16604507428557977,0.2284645268675604,0.3673936422536453,0.17566526908304125,0.11159145281083367,0.7027248040060416
C1,no,Insulin,9.060402684563758,0.20954736888561082,0.23984616499229952,0.30326009008949123,0.14615353680140006,0.7101691899147659,0.5786487660255865,0.19966938121140665,0.2409142261635846,0.7489376982463287,0.23969910768349859,0.8343215931484266,0.12112330633248052,0.264941973824973,0.8664166642873349,0.3989539560974613,0.13116833585915202,0.3264630971587859,0.16604231128813376,0.2284671993835501,0.3673993454046826,0.17565767150084308,0.11158458023036359,0.7027366874715469
C1,no,Insulin,9.395973154362416,0.20954688706938665,0.2398252106128886,0.30325507105558647,0.14615249070049874,0.7101665587947382,0.5786458720805793,0.19966876912185832,0.2409141009601429,0.7489365480030407,0.23969697224298567,0.8343337714331038,0.12111892052750074,0.26494107496800107,0.8664287777771008,0.398945118892694,0.13115369497264925,0.32646309695209114,0.16604047750577203,0.22846911592301122,0.36740344295846805,0.17565216565394845,0.1115795938257693,0.7027453305330189
C1,no,Insulin,9.731543624161075,0.20954653581784244,0.2398099786677087,0.30325139491598696,0.14615179259394376,0.7101646157166156,0.578643743159426,0.1996683679584037,0.24091402684698815,0.748935723974575,0.23969552856259627,0.8343424959039016,0.1211157409500683,0.26494041964604415,0.8664376757321174,0.39893862538363967,0.1311427159052277,0.3264630968474277,0.16603926206786968,0.2284704913313457,0.36740638958319205,0.17564817596347124,0.11157597567662551,0.7027516221028427
C1,no,Insulin,10.067114093959733,0.20954627938302306,0.23979888719907302,0.3032487004819538,0.1461513203010517,0.7101631828683175,0.5786421773030185,0.19966810138124857,0.24091398183443485,0.7489351319617586,0.23969454007302754,0.8343487536785608,0.12111343146437811,0.26493994142303645,0.8664442092021196,0.3989338474623234,0.13113447691559163,0.3264630967850724,0.16603845209787743,0.22847148145507393,0.3674085151111221,0.1756452798892163,0.11157334542137506,0.7027562143119169
C1,no,Insulin,10.40268456375839,0.20954609239177807,0.23979081379964837,0.3032467268153563,0.1461510007853692,0.7101621279631729,0.5786410270133512,0.19966792439991798,0.24091395515748176,0.748934706670102,0.239693862885063,0.8343532373856921,0.12111175444588601,0.26493959276912143,0.8664490003815627,0.3989303325659377,0.13112829659327302,0.3264630967549727,0.1660379145448731,0.22847219446068812,0.3674100487757474,0.17564317837829832,0.11157143386591471,0.7027595663424953
C1,no,Insulin,10.738255033557047,0.2095459562060891,0.23978493740328896,0.3032452815180522,0.14615078470543366,0.7101613522133713,0.578640182567936,0.19966780699959566,0.24091393996197577,0.7489344007035327,0.2396933987422799,0.8343564479175323,0.12111053676719918,0.26493933858572644,0.8664525108455314,0.39892774651129875,0.13112366127105998,0.32646309674820595,0.16603755924978872,0.22847270814346549,0.3674111560756335,0.17564165338683196,0.11157004454057246,0.7027620139670382
C1,no,Insulin,11.073825503355705,0.20954585682551527,0.23978065495392686,0.3032442228131198,0.14615063560073557,0.7101607828767004,0.5786395626209995,0.19966772752666825,0.24091393046206477,0.7489341799402599,0.23969307494209402,0.8343587482594714,0.12110965138696504,0.2649391530924853,0.8664550809210911,0.39892584244873774,0.131120183996936,0.3264630967377413,0.16603732247773298,0.22847307911022627,0.36741195728151915,0.17564054546810576,0.11156903361767137,0.7027638051979817
C1,no,Insulin,11.409395973154362,0.20954578419022818,0.23977753319178913,0.30324344712769696,0.14615053261420005,0.7101603652580948,0.5786391079019696,0.19966767376670674,0.2409139246927632,0.7489340211809968,0.23969284877170427,0.8343603961757675,0.12110900716214401,0.26493901786908924,0.8664569617960697,0.3989244399228426,0.13111757536182253,0.3264630967295999,0.16603716513051656,0.22847334733699579,0.36741253758978554,0.1756397402434665,0.11156829769786009,0.702765116738245
C1,no,Insulin,11.74496644295302,0.20954573115654382,0.2397752569755562,0.3032428787414265,0.14615046243197202,0.7101600585975091,0.5786387748946485,0.19966763773464302,0.24091392198717645,0.7489339075774478,0.2396926925331937,0.8343615768219991,0.12110853843747094,0.2649389193450286,0.8664583385885108,0.39892340616747995,0.13111561810490674,0.3264630967402701,0.16603706161127108,0.2284735413519428,0.36741295848890276,0.17563915481262007,0.11156776146423787,0.7027660768746526
C1,no,Insulin,12.080536912751679,0.20954569267319648,0.23977359690085737,0.3032424625511767,0.1461504135358376,0.710159833976185,0.5786385303788807,0.1996676128801283,0.24091392049139151,0.74893382496486,0.23969258265520058,0.8343624220671132,0.12110819797844445,0.2649388472250726,0.8664593449708813,0.3989226445095479,0.13111415009839877,0.3264630967509515,0.1660369930511557,0.22847368166204646,0.3674132637228953,0.17563872924140903,0.11156737080443827,0.7027667806870082
C1,no,Insulin,12.416107382550337,0.20954566485733325,0.2397723856929121,0.3032421573378872,0.1461503786616575,0.7101596699844172,0.5786383498582356,0.1996675955857688,0.24091391917068056,0.7489337632144983,0.2396925038000715,0.8343630268922126,0.12110795016936714,0.26493879444238094,0.8664600799757749,0.3989220831098667,0.13111304923452752,0.32646309674472174,0.1660369472395075,0.2284737834862928,0.3674134848835076,0.17563841953117715,0.11156708659046613,0.7027672974271235
C1,no,Insulin,12.751677852348994,0.20954564443245813,0.2397715015112765,0.30324193307804365,0.14615035384407246,0.710159550335865,0.5786382171660518,0.19966758382533412,0.24091391805854248,0.7489337175962747,0.23969244713576113,0.8343634598994236,0.12110776853987855,0.26493875617437695,0.8664606169224915,0.39892166870837953,0.1311122236059797,0.32646309672848295,0.16603691664462625,0.22847385767750547,0.3674136455011385,0.17563819374576248,0.11156687977920517,0.7027676769872973
C1,no,Insulin,13.087248322147651,0.2095456289304718,0.23977085558289124,0.30324176882418985,0.146150336751319,0.7101594625812006,0.5786381218453908,0.1996675758074861,0.240913917700347,0.7489336870889737,0.23969240739502673,0.8343637704021797,0.12110763516421778,0.26493872850042505,0.8664610094538228,0.39892136260515676,0.1311116042173678,0.32646309672818274,0.1660368965160755,0.2284739114054501,0.3674137630768832,0.17563802928046068,0.1115667284020056,0.7027679554845981
C1,no,Insulin,13.422818791946309,0.20954561770881683,0.23977038367326237,0.303241649488918,0.1461503245451338,0.7101593981761182,0.5786380526942083,0.19966756960707147,0.24091391763075945,0.7489336673359192,0.2396923789644703,0.8343639926201103,0.12110753993160234,0.2649387074384762,0.8664612956790619,0.3989211377280248,0.13111113986940165,0.3264630967394281,0.16603688316419804,0.22847394967503892,0.3674138487328129,0.17563791024965078,0.11156661723457728,0.7027681601876158
C1,no,Insulin,13.758389261744966,0.2095456105742365,0.23977003849918255,0.30324156164538724,0.14615031548755827,0.7101593512137502,0.5786379988827788,0.19966756506822342,0.2409139174115219,0.7489336504651398,0.23969235833684163,0.8343641516886483,0.12110747258463311,0.26493869161041966,0.8664615047114106,0.3989209720921142,0.13111079165499523,0.3264630967402014,0.1660368741817804,0.22847397792047175,0.3674139102410729,0.17563782349573673,0.11156653638534736,0.7027683111439154
C1,no,Insulin,14.093959731543626,0.2095456052729522,0.239769785750691,0.3032414959662207,0.14615030896013192,0.710159317094363,0.5786379579993193,0.19966756235503616,0.24091391718380986,0.7489336352084155,0.2396923435352512,0.8343642660016923,0.12110742164659938,0.26493868128067055,0.8664616579797093,0.39892084842676356,0.1311105302627329,0.3264630967327604,0.1660368681400428,0.22847399953107206,0.36741395502542235,0.17563775929912007,0.1115664779338827,0.7027684222649243
C1,no,Insulin,14.429530201342283,0.2095456006459228,0.23976959684491292,0.30324144659441854,0.14615030432910178,0.7101592916546341,0.5786379290522131,0.19966756055541843,0.24091391706956072,0.7489336242753447,0.23969233259793524,0.834364350056503,0.12110738169937078,0.2649386739114623,0.8664617724984406,0.39892075462413906,0.13111033061754412,0.3264630967278274,0.16603686398283626,0.22847401548874285,0.3674139889598773,0.17563771117106722,0.11156643428407405,0.7027685056014878
C1,no,Insulin,14.76510067114094,0.20954559590942307,0.23976946497419704,0.3032414129190836,0.14615030146710795,0.7101592737930811,0.5786379136837236,0.1996675591496333,0.24091391710811455,0.7489336202762096,0.23969232482150382,0.8343644071706483,0.12110735151194635,0.26493866824925927,0.866461852057751,0.39892068831998656,0.13111018667946708,0.32646309673205826,0.16603686146867822,0.22847402509907153,0.36741401376851424,0.17563767804280295,0.11156640319457294,0.7027685640618382
C1,no,Insulin,15.100671140939598,0.20954559416195737,0.23976936517759112,0.3032413873894455,0.14615029907889235,0.7101592602620393,0.5786378982529771,0.19966755783575427,0.24091391709096902,0.7489336166163166,0.23969231915964942,0.8343644494262968,0.12110733278480482,0.26493866305039404,0.8664619119147424,0.39892063890795376,0.1311100758957323,0.326463096733511,0.1660368597060218,0.22847403290684154,0.36741403136099376,0.17563765345676477,0.11156637972663626,0.7027686088469453
C1,no,Insulin,15.436241610738255,0.20954559269525636,0.23976929223849208,0.3032413682480255,0.14615029729104037,0.7101592504587079,0.5786378858577421,0.19966755714478077,0.24091391707295032,0.7489336128931465,0.23969231518001877,0.834364479681294,0.1211073188203957,0.26493866022489976,0.8664619557137528,0.39892060193439477,0.13110999289633501,0.3264630967330612,0.16603685854430497,0.22847403918958406,0.36741404403101446,0.1756376352173688,0.11156636283632361,0.7027686417360489
C1,no,Insulin,15.771812080536913,0.20954559160858502,0.23976923878280548,0.3032413542570254,0.14615029604020197,0.7101592432927637,0.5786378773788343,0.19966755657993357,0.24091391706265777,0.7489336102461608,0.23969231223291934,0.8343645013529557,0.12110730830462806,0.2649386578352651,0.8664619876934028,0.3989205746042228,0.13110993066213353,0.3264630967329091,0.1660368577739701,0.22847404353673587,0.3674140534306401,0.17563762192334512,0.11156635043028632,0.702768665992393
C1,no,Insulin,16.107382550335572,0.20954559076534832,0.23976919954328563,0.303241343963359,0.14615029513647468,0.7101592380519847,0.5786378712133429,0.199667556176331,0.24091391705653564,0.74893360837151,0.23969231007974884,0.8343645169057765,0.12110730054053581,0.2649386560966897,0.8664620110895693,0.3989205543392982,0.1311098839456145,0.32646309673283175,0.16603685726252435,0.22847404669618523,0.36741406033461327,0.17563761218995844,0.11156634132543862,0.7027686839088102
C1,no,Insulin,16.44295302013423,0.2095455900675873,0.23976917034193965,0.30324133629031097,0.1461502944749404,0.7101592341670434,0.5786378666800945,0.1996675558896108,0.24091391705290913,0.7489336070157502,0.23969230848322753,0.8343645282288431,0.12110729470888873,0.26493865483775814,0.8664620284433149,0.39892053910576875,0.13110984843767812,0.32646309673279345,0.16603685691840503,0.22847404901172172,0.3674140654808611,0.1756376049617282,0.1115663345518152,0.7027686973199448
C1,no,Insulin,16.778523489932887,0.20954558950346772,0.23976914960403656,0.30324133083145177,0.1461502940170976,0.7101592314231616,0.578637863528781,0.1996675556965314,0.24091391705121132,0.748933606081981,0.23969230735350047,0.8343645360228419,0.12110729051102156,0.2649386539654662,0.8664620407091241,0.39892052813945567,0.13110982248947645,0.32646309673278534,0.16603685670903362,0.22847405061087706,0.3674140691467664,0.17563759984492336,0.11156632974293934,0.7027687069215999
C1,no,Insulin,17.114093959731544,0.2095455890670695,0.23976913437335953,0.30324132682016375,0.1461502936894346,0.7101592294173027,0.5786378612756667,0.19966755555127866,0.2409139170503269,0.7489336053739349,0.23969230652254114,0.8343645416031278,0.12110728739702876,0.264938653297363,0.8664620496784228,0.3989205200073898,0.1311098030074197,0.3264630967327881,0.16603685657255476,0.22847405173958393,0.3674140718494968,0.17563759610003155,0.111566326212541,0.7027687140205993
C1,no,Insulin,17.449664429530202,0.2095455887779483,0.23976912331516953,0.30324132389917646,0.1461502934563565,0.7101592279684402,0.5786378596722853,0.19966755543416412,0.24091391704982634,0.7489336047906183,0.23969230591784912,0.8343645455466604,0.12110728512989703,0.2649386527552973,0.8664620561590044,0.39892051404957923,0.131109788547792,0.3264630967327923,0.1660368564840413,0.22847405253047393,0.36741407381533114,0.1756375933908331,0.11156632365477934,0.7027687192119053
C1,no,Insulin,17.78523489932886,0.20954558866054676,0.2397691151049962,0.3032413217107945,0.14615029328199186,0.7101592268972499,0.5786378584654281,0.19966755532620314,0.2409139170493142,0.7489336042284127,0.23969230546838124,0.8343645484204004,0.12110728347547431,0.2649386522636775,0.866462060952192,0.39892050960633696,0.131109777662159,0.3264630967327887,0.16603685641981647,0.22847405312097452,0.36741407526727693,0.17563759138287321,0.11156632176734887,0.7027687230874011
C1,no,Insulin,18.120805369127517,0.20954558872801027,0.23976910894122072,0.30324132002684323,0.14615029314470315,0.710159226096966,0.5786378575071079,0.19966755522212729,0.2409139170488149,0.7489336036140102,0.23969230513353645,0.8343645505355001,0.1211072822619713,0.264938651795731,0.8664620645426764,0.39892050624415576,0.1311097693773798,0.3264630967327788,0.1660368563726271,0.2284740536104575,0.3674140763429032,0.17563758986822642,0.1115663203722536,0.702768726012306
C1,no,Insulin,18.456375838926174,0.20954558898329595,0.2397691044836758,0.3032413187504477,0.14615029303526275,0.7101592255223517,0.5786378567353405,0.1996675551207038,0.2409139170483422,0.7489336029211935,0.2396923048960976,0.8343645520240512,0.1211072814139794,0.26493865134392164,0.8664620671363218,0.39892050377780086,0.1311097632795585,0.3264630967327634,0.16603685633943865,0.2284740540425364,0.3674140771009802,0.17563758875825197,0.11156631939381742,0.7027687281414002
C1,no,Insulin,18.79194630872483,0.20954558938362733,0.2397691011625836,0.3032413177187113,0.14615029293737736,0.7101592250988523,0.5786378560610228,0.19966755503800473,0.240913917047973,0.7489336021954192,0.23969230472738937,0.834364553109022,0.12110728076013698,0.2649386509648941,0.8664620690813403,0.39892050187453365,0.13110975866043015,0.3264630967327478,0.1660368563157938,0.2284740545162294,0.3674140776470495,0.17563758789717657,0.11156631870255664,0.702768729730128
C1,no,Insulin,19.12751677852349,0.20954558990354732,0.23976909874101526,0.3032413168658788,0.14615029284467929,0.7101592247955102,0.5786378554516661,0.19966755498203512,0.24091391704773674,0.7489336014688395,0.2396923046151586,0.8343645538833973,0.12110728022610975,0.26493865068731004,0.8664620705221746,0.39892050039584204,0.1311097552248382,0.32646309673273455,0.16603685629980877,0.22847405507114057,0.36741407802618886,0.17563758722063288,0.11156631824340023,0.7027687308845684
C1,no,Insulin,19.46308724832215,0.2095455903682268,0.23976909692438775,0.30324131614718164,0.14615029275685762,0.7101592245746486,0.5786378549520542,0.19966755498742553,0.240913917047622,0.7489336010287901,0.23969230453802737,0.8343645544678006,0.12110727966202316,0.2649386506421462,0.8664620716318212,0.3989204991667013,0.13110975259383753,0.3264630967327271,0.16603685628857592,0.22847405572719567,0.3674140783166742,0.17563758665619522,0.11156631792494741,0.7027687317339734
